case_id,crime_type_code,crime_type_description,severity_level,incident_datetime,latitude,longitude,region,district,priority,status,complainant_name,complainant_age,complainant_gender
20251030-0177,FR,Fraud,Moderate,2024-12-07 05:30:52,13.120371512827292,80.26293318546062,North,Industrial Area,Medium,Under Investigation,Deepa Das,42,Male
20251030-0178,TH,Theft,Moderate,2023-07-16 06:49:00,13.103500531560186,80.29472936023714,East,Suburban East,Medium,Under Investigation,Priya Das,22,Male
20251030-0179,DR,Drug Related,Critical,2024-06-08 22:51:37,13.07773609893409,80.27008478140387,West,University Area,Critical,Pending,Deepa Patel,58,Female
20251030-0180,AS,Assault,Serious,2024-09-24 18:10:12,13.071512436480464,80.36311564612677,North,Parkside,High,Pending,Arun Reddy,29,Other
20251030-0181,VT,Vehicle Theft,Moderate,2024-07-08 16:31:00,13.079146517670889,80.24948787142995,Central,City Center,Medium,Assigned,Arun Patel,35,Other
20251030-0182,HM,Homicide,Critical,2023-09-13 22:26:29,13.039614029357802,80.23964050234329,East,Suburban East,Critical,Cold Case,Lakshmi Iyer,42,Male
20251030-0183,FR,Fraud,Moderate,2024-01-29 09:17:32,13.054886110760425,80.31652230668628,South,Residential South,Medium,Cold Case,Meena Patel,27,Female
20251030-0184,VT,Vehicle Theft,Moderate,2023-05-15 20:50:00,13.0774419181493,80.25940086068829,South,Residential South,Medium,Pending,Raj Patel,44,Other
20251030-0185,AS,Assault,Serious,2024-03-02 18:45:47,13.0870739446205,80.29985489206359,Central,Downtown,High,Under Investigation,Meena Kumar,38,Other
20251030-0186,RB,Robbery,Critical,2023-05-05 12:56:06,13.036794465561465,80.2473269672841,South,Residential South,Critical,Reported,Raj Nair,53,Female
20251030-0187,BR,Burglary,Serious,2023-12-21 18:30:39,13.055389572057576,80.28176297990561,West,University Area,High,Assigned,Priya Reddy,69,Male
20251030-0188,TH,Theft,Moderate,2023-12-17 16:48:27,13.086700789784986,80.26657339895462,East,Eastern Hills,Medium,Assigned,Priya Singh,50,Other
20251030-0189,TH,Theft,Moderate,2023-06-24 21:24:37,13.144349695770728,80.27787555322924,North,Parkside,Medium,Under Investigation,Arun Iyer,44,Female
20251030-0190,DR,Drug Related,Critical,2024-12-07 19:47:22,13.096546942116955,80.27636801635468,North,Parkside,Critical,Pending,Vijay Reddy,51,Male
20251030-0191,VT,Vehicle Theft,Moderate,2024-01-03 20:26:12,13.065300480060554,80.21889856361696,Central,Business District,Medium,Assigned,Arun Sharma,60,Other
20251030-0192,HM,Homicide,Critical,2024-11-01 12:02:06,13.15040690289284,80.2307802913916,South,Coastal Zone,Critical,Assigned,Deepa Reddy,34,Male
20251030-0193,TH,Theft,Moderate,2024-11-07 23:30:14,12.997409711298115,80.1985959185294,Central,Downtown,Medium,Reported,Arun Reddy,35,Male
20251030-0194,FR,Fraud,Moderate,2023-02-20 06:09:48,13.040779740988839,80.25564744308635,South,Residential South,Medium,Closed,Deepa Singh,54,Other
20251030-0195,TH,Theft,Moderate,2024-10-19 12:15:45,13.083572631555754,80.25565686451108,South,Coastal Zone,Medium,Under Investigation,Lakshmi Reddy,32,Other
20251030-0196,BR,Burglary,Serious,2024-05-30 17:39:55,12.990792379636643,80.17438710254025,South,Residential South,High,Closed,Lakshmi Singh,61,Male
20251030-0197,AS,Assault,Serious,2024-11-16 04:19:19,13.173283558753964,80.36869602928503,North,Industrial Area,High,Under Investigation,Vijay Patel,68,Female
20251030-0198,DR,Drug Related,Critical,2023-04-13 03:15:33,13.002969434490753,80.30857577194698,North,Parkside,Critical,Closed,Deepa Kumar,34,Male
20251030-0199,VN,Vandalism,Minor,2024-07-26 07:16:08,13.135066273674129,80.31119447609609,Central,Business District,Low,Under Investigation,Vijay Das,20,Male
20251030-0200,AS,Assault,Serious,2024-02-28 14:14:42,13.080935097051494,80.26377134220276,East,Suburban East,High,Closed,Arun Das,40,Female
20251030-0201,VN,Vandalism,Minor,2024-05-21 11:48:53,13.076297868851896,80.27882228087668,West,Commercial West,Low,Under Investigation,Kumar Nair,50,Male
20251030-0202,TH,Theft,Moderate,2023-09-17 17:06:56,13.035226801649646,80.2487388701053,Central,Downtown,Medium,Pending,Meena Singh,72,Male
20251030-0203,TH,Theft,Moderate,2023-07-06 06:19:41,13.098479369983115,80.30076047576621,North,Northern Heights,Medium,Under Investigation,Lakshmi Nair,45,Other
20251030-0204,DR,Drug Related,Critical,2023-09-05 17:57:45,13.058341388913696,80.2983165806999,West,University Area,Critical,Cold Case,Vijay Nair,56,Other
20251030-0205,HM,Homicide,Critical,2024-12-31 12:21:37,13.06830763605165,80.29527185209116,Central,Business District,Critical,Closed,Raj Reddy,46,Male
20251030-0206,CY,Cybercrime,Serious,2023-08-07 11:08:10,13.117673211683629,80.19559545165033,South,Residential South,High,Reported,Vijay Iyer,41,Female
20251030-0207,RB,Robbery,Critical,2023-04-26 16:30:20,13.071706892597815,80.2938301702478,South,Coastal Zone,Critical,Under Investigation,Kumar Reddy,58,Other
20251030-0208,FR,Fraud,Moderate,2024-06-18 04:49:05,13.009035669290355,80.17939128529095,Central,Downtown,Medium,Assigned,Deepa Sharma,63,Other
20251030-0209,VN,Vandalism,Minor,2023-05-16 21:56:08,13.113706630172047,80.27048916176308,North,Parkside,Low,Cold Case,Deepa Singh,41,Male
20251030-0210,VT,Vehicle Theft,Moderate,2023-02-09 07:58:31,13.043383357360142,80.2702806408425,West,Western Plains,Medium,Assigned,Meena Patel,20,Male
20251030-0211,VT,Vehicle Theft,Moderate,2023-01-22 12:42:26,13.062777851283222,80.24628432911005,West,University Area,Medium,Under Investigation,Priya Patel,67,Female
20251030-0212,RB,Robbery,Critical,2023-12-03 16:32:17,13.103419446970857,80.26862807496772,North,Industrial Area,Critical,Assigned,Vijay Iyer,56,Other
20251030-0213,CY,Cybercrime,Serious,2024-03-29 21:47:36,12.98747449434657,80.23077261785399,West,Western Plains,High,Pending,Lakshmi Nair,31,Male
20251030-0214,HM,Homicide,Critical,2023-01-03 22:28:35,13.067518572910107,80.29500287871227,Central,City Center,Critical,Under Investigation,Vijay Singh,18,Other
20251030-0215,AS,Assault,Serious,2023-02-03 10:34:36,13.075034325052465,80.25677647993686,North,Industrial Area,High,Pending,Arun Patel,64,Other
20251030-0216,TH,Theft,Moderate,2023-05-17 05:36:28,13.065073401318791,80.260460643865,Central,Downtown,Medium,Under Investigation,Deepa Das,73,Female
20251030-0217,TH,Theft,Moderate,2023-11-30 09:29:02,13.080852101276705,80.26299995018407,North,Northern Heights,Medium,Assigned,Lakshmi Singh,58,Male
20251030-0218,AS,Assault,Serious,2024-11-05 08:42:30,13.068985262671346,80.29886081975619,Central,Downtown,High,Pending,Raj Kumar,64,Male
20251030-0219,BR,Burglary,Serious,2024-03-31 06:10:39,13.096408559199142,80.2900584766552,South,Residential South,High,Reported,Vijay Singh,72,Female
20251030-0220,DR,Drug Related,Critical,2024-06-29 19:21:32,13.068056927949188,80.26640909343695,Central,City Center,Critical,Assigned,Deepa Nair,62,Other
20251030-0221,BR,Burglary,Serious,2024-08-01 17:24:14,13.022023177151844,80.3265459377362,West,Commercial West,High,Under Investigation,Deepa Singh,48,Male
20251030-0222,AS,Assault,Serious,2024-06-02 08:19:32,13.078499632349653,80.25636653756867,West,University Area,High,Pending,Priya Das,59,Female
20251030-0223,RB,Robbery,Critical,2023-04-04 12:23:37,13.031608213234769,80.2738114413532,West,University Area,Critical,Pending,Deepa Singh,73,Female
20251030-0224,FR,Fraud,Moderate,2024-04-13 15:49:30,13.07683704243341,80.25499853560608,West,Western Plains,Medium,Closed,Lakshmi Kumar,28,Other
20251030-0225,VN,Vandalism,Minor,2023-03-05 06:38:43,13.101862957207794,80.22666217837865,West,Western Plains,Low,Under Investigation,Deepa Das,62,Male
20251030-0226,BR,Burglary,Serious,2024-11-16 12:33:53,13.091317034047474,80.29784259998584,East,Market District,High,Reported,Kumar Nair,64,Other
20251030-0227,BR,Burglary,Serious,2023-01-24 21:31:01,13.029909354809066,80.29796719595352,Central,City Center,High,Under Investigation,Deepa Nair,66,Male
20251030-0228,AS,Assault,Serious,2024-08-09 19:17:20,13.147304707118426,80.1811364383339,North,Parkside,High,Under Investigation,Meena Patel,18,Female
20251030-0229,FR,Fraud,Moderate,2023-06-10 02:50:02,13.058813428617476,80.24616617956902,Central,Business District,Medium,Under Investigation,Priya Das,74,Male
20251030-0230,TH,Theft,Moderate,2024-02-09 06:00:48,13.086369742037485,80.21613181183822,West,Commercial West,Medium,Closed,Vijay Nair,29,Female
20251030-0231,VN,Vandalism,Minor,2024-10-20 20:46:57,13.07692859827216,80.30587058216565,South,Residential South,Low,Cold Case,Priya Reddy,21,Other
20251030-0232,BR,Burglary,Serious,2023-05-12 16:34:03,13.095973487180842,80.26468422139754,Central,Downtown,High,Closed,Raj Iyer,48,Other
20251030-0233,CY,Cybercrime,Serious,2023-12-14 07:54:18,13.099584455198544,80.23211648980198,North,Industrial Area,High,Under Investigation,Vijay Patel,47,Female
20251030-0234,TH,Theft,Moderate,2023-05-15 06:59:14,13.104086762199206,80.27668113831204,North,Industrial Area,Medium,Pending,Priya Sharma,27,Female
20251030-0235,VN,Vandalism,Minor,2024-08-01 13:51:49,13.049137094667529,80.26099949272745,North,Industrial Area,Low,Under Investigation,Deepa Patel,49,Female
20251030-0236,RB,Robbery,Critical,2024-02-25 17:06:31,13.04045006304243,80.25310201074493,North,Industrial Area,Critical,Under Investigation,Vijay Patel,35,Other
20251030-0237,CY,Cybercrime,Serious,2024-02-18 05:31:04,13.082831275445121,80.27166359091363,South,Southern Bay,High,Reported,Deepa Das,65,Female
20251030-0238,AS,Assault,Serious,2023-07-02 16:21:39,13.101559932427524,80.28779973786281,East,Suburban East,High,Closed,Deepa Singh,23,Other
20251030-0239,DR,Drug Related,Critical,2023-07-20 15:14:06,13.05055945948777,80.24363839064921,East,Market District,Critical,Reported,Vijay Kumar,25,Female
20251030-0240,HM,Homicide,Critical,2023-06-14 14:14:57,13.12681739304795,80.30441094600229,South,Coastal Zone,Critical,Under Investigation,Meena Sharma,65,Male
20251030-0241,VN,Vandalism,Minor,2023-10-27 02:13:49,13.081172894683771,80.24746304355777,Central,Downtown,Low,Closed,Lakshmi Das,44,Female
20251030-0242,DR,Drug Related,Critical,2024-05-22 20:36:55,13.101680347113932,80.29702920224648,North,Industrial Area,Critical,Under Investigation,Meena Kumar,63,Other
20251030-0243,VN,Vandalism,Minor,2023-12-16 19:50:29,13.107429001731584,80.27732099044547,South,Residential South,Low,Closed,Raj Patel,61,Other
20251030-0244,FR,Fraud,Moderate,2023-09-11 07:27:52,13.102508635173795,80.28338760859236,Central,Business District,Medium,Pending,Raj Iyer,25,Female
20251030-0245,BR,Burglary,Serious,2023-05-16 18:08:13,13.067703609305484,80.28783691887034,South,Residential South,High,Reported,Priya Kumar,29,Other
20251030-0246,FR,Fraud,Moderate,2024-02-27 08:22:10,13.008609651654169,80.31725557602586,North,Parkside,Medium,Pending,Deepa Kumar,75,Other
20251030-0247,FR,Fraud,Moderate,2024-11-30 21:41:16,13.078318447076931,80.28269746001682,Central,City Center,Medium,Under Investigation,Deepa Singh,64,Female
20251030-0248,BR,Burglary,Serious,2024-12-28 22:04:35,13.182294106292199,80.23575853700342,Central,City Center,High,Under Investigation,Deepa Sharma,66,Female
20251030-0249,RB,Robbery,Critical,2024-12-11 08:07:09,13.108559031836,80.20747131283997,West,University Area,Critical,Under Investigation,Deepa Patel,63,Other
20251030-0250,RB,Robbery,Critical,2023-04-22 23:04:35,13.071428307158714,80.27763733160565,South,Coastal Zone,Critical,Pending,Lakshmi Kumar,33,Female
20251030-0251,BR,Burglary,Serious,2024-09-21 10:26:47,13.059392162743617,80.36535049719453,West,Commercial West,High,Assigned,Deepa Patel,30,Male
20251030-0252,VT,Vehicle Theft,Moderate,2024-05-26 19:00:45,13.089181633913553,80.29193819039193,North,Parkside,Medium,Under Investigation,Deepa Kumar,49,Male
20251030-0253,VN,Vandalism,Minor,2024-01-27 19:36:28,13.051276901058763,80.25007547243965,Central,City Center,Low,Pending,Vijay Reddy,60,Male
20251030-0254,TH,Theft,Moderate,2023-03-06 16:36:31,13.106594689987823,80.28584022468814,North,Parkside,Medium,Under Investigation,Kumar Nair,47,Male
20251030-0255,TH,Theft,Moderate,2023-02-05 13:23:48,13.085666506290528,80.30424401543651,Central,Downtown,Medium,Cold Case,Lakshmi Kumar,61,Other
20251030-0256,HM,Homicide,Critical,2023-01-10 21:25:38,13.08946645223876,80.29640725072053,South,Residential South,Critical,Under Investigation,Raj Das,30,Male
20251030-0257,HM,Homicide,Critical,2023-06-15 21:41:38,13.140404572846673,80.33384364958042,South,Coastal Zone,Critical,Assigned,Meena Kumar,33,Male
20251030-0258,VN,Vandalism,Minor,2023-06-15 08:10:40,13.079739585972172,80.28445472604055,South,Coastal Zone,Low,Reported,Raj Sharma,53,Female
20251030-0259,RB,Robbery,Critical,2024-11-08 14:54:43,13.12078550805868,80.31852942335767,South,Coastal Zone,Critical,Assigned,Kumar Das,32,Male
20251030-0260,VT,Vehicle Theft,Moderate,2023-12-20 05:16:56,13.043414909710302,80.25147502812625,South,Southern Bay,Medium,Assigned,Vijay Iyer,52,Male
20251030-0261,TH,Theft,Moderate,2023-05-03 20:23:29,13.127305144781447,80.3684079631735,East,Market District,Medium,Assigned,Meena Nair,40,Female
20251030-0262,AS,Assault,Serious,2024-01-27 18:07:06,13.111321745510347,80.25131674091939,East,Eastern Hills,High,Pending,Vijay Nair,66,Other
20251030-0263,AS,Assault,Serious,2023-02-18 09:40:58,13.047373801684332,80.26063585658318,Central,City Center,High,Pending,Meena Nair,72,Male
20251030-0264,FR,Fraud,Moderate,2024-01-18 04:36:35,13.04975527301297,80.31749249220272,South,Southern Bay,Medium,Assigned,Lakshmi Kumar,67,Male
20251030-0265,RB,Robbery,Critical,2024-08-10 07:44:35,13.074996750659665,80.28324907165072,North,Industrial Area,Critical,Assigned,Priya Sharma,46,Other
20251030-0266,VT,Vehicle Theft,Moderate,2023-01-05 04:59:38,13.116520715979426,80.23952900095992,West,University Area,Medium,Closed,Priya Sharma,52,Female
20251030-0267,AS,Assault,Serious,2023-08-15 13:34:50,13.113158975934358,80.2742659130467,West,Commercial West,High,Closed,Arun Singh,24,Female
20251030-0268,VT,Vehicle Theft,Moderate,2023-03-25 01:18:03,13.103851384259233,80.27959828676197,East,Eastern Hills,Medium,Cold Case,Vijay Patel,60,Other
20251030-0269,DR,Drug Related,Critical,2024-11-09 13:51:26,13.067112148687842,80.25540860680566,West,Commercial West,Critical,Reported,Raj Singh,34,Other
20251030-0270,HM,Homicide,Critical,2023-01-24 17:14:29,13.004066736632781,80.19791671977141,South,Southern Bay,Critical,Closed,Deepa Sharma,37,Other
20251030-0271,VN,Vandalism,Minor,2023-12-14 19:59:11,13.145582950038094,80.23058503221638,West,Western Plains,Low,Under Investigation,Arun Reddy,43,Female
20251030-0272,VT,Vehicle Theft,Moderate,2024-05-22 08:26:06,13.063667075673834,80.24323697094125,North,Northern Heights,Medium,Under Investigation,Kumar Reddy,24,Female
20251030-0273,DR,Drug Related,Critical,2024-02-18 17:23:13,13.0473619423033,80.2643881191876,Central,City Center,Critical,Assigned,Kumar Iyer,20,Other
20251030-0274,VN,Vandalism,Minor,2024-07-30 20:19:42,13.051264825684166,80.25810111931042,Central,City Center,Low,Assigned,Meena Iyer,40,Other
20251030-0275,DR,Drug Related,Critical,2023-10-12 04:32:24,13.092421617176623,80.2719186223978,Central,Downtown,Critical,Closed,Lakshmi Reddy,68,Male
20251030-0276,RB,Robbery,Critical,2023-11-07 22:21:31,13.1030556306657,80.28492483953904,East,Eastern Hills,Critical,Pending,Lakshmi Nair,42,Other
20251030-0277,VT,Vehicle Theft,Moderate,2023-12-18 20:18:50,13.052632388790471,80.24276574457016,South,Coastal Zone,Medium,Under Investigation,Deepa Reddy,39,Other
20251030-0278,TH,Theft,Moderate,2024-10-23 21:12:56,13.091257830052779,80.28621638050686,South,Southern Bay,Medium,Under Investigation,Lakshmi Das,68,Other
20251030-0279,TH,Theft,Moderate,2024-12-04 15:28:14,13.178133856682658,80.25640446395988,Central,Business District,Medium,Under Investigation,Arun Das,34,Female
20251030-0280,CY,Cybercrime,Serious,2023-06-05 14:35:20,13.112816651385359,80.2885741252277,East,Suburban East,High,Under Investigation,Lakshmi Iyer,35,Male
20251030-0281,RB,Robbery,Critical,2024-01-19 13:59:16,13.033041506335149,80.2425107144954,North,Northern Heights,Critical,Pending,Lakshmi Iyer,57,Other
20251030-0282,CY,Cybercrime,Serious,2024-03-15 16:01:08,13.07728105526626,80.35460640258799,North,Industrial Area,High,Pending,Meena Kumar,54,Other
20251030-0283,BR,Burglary,Serious,2023-08-31 15:42:29,13.039974634285889,80.26631846315752,Central,City Center,High,Assigned,Vijay Reddy,72,Male
20251030-0284,HM,Homicide,Critical,2024-11-17 12:37:03,13.08570472894049,80.31015937958313,West,University Area,Critical,Reported,Raj Reddy,70,Female
20251030-0285,FR,Fraud,Moderate,2024-09-30 08:27:21,13.026221938271513,80.239704584617,Central,City Center,Medium,Closed,Raj Singh,75,Female
20251030-0286,VN,Vandalism,Minor,2023-10-21 13:08:04,13.041481229709332,80.27026114010161,North,Northern Heights,Low,Reported,Deepa Kumar,26,Male
20251030-0287,FR,Fraud,Moderate,2023-03-15 20:49:01,13.106017028449683,80.35654415027197,West,Western Plains,Medium,Reported,Arun Das,48,Female
20251030-0288,TH,Theft,Moderate,2024-11-26 16:43:10,13.032934580051291,80.2160346873854,West,University Area,Medium,Under Investigation,Lakshmi Kumar,68,Female
20251030-0289,FR,Fraud,Moderate,2023-11-15 16:16:33,13.101360673115089,80.29129865479925,East,Eastern Hills,Medium,Reported,Lakshmi Kumar,63,Other
20251030-0290,HM,Homicide,Critical,2024-01-08 07:13:28,13.168372499535028,80.29519732405866,Central,City Center,Critical,Under Investigation,Deepa Reddy,39,Other
20251030-0291,TH,Theft,Moderate,2024-06-24 03:33:29,13.054999325901715,80.2746643786838,East,Market District,Medium,Under Investigation,Meena Sharma,22,Other
20251030-0292,CY,Cybercrime,Serious,2023-07-27 16:30:02,13.07297264079582,80.27745653718092,East,Market District,High,Under Investigation,Lakshmi Singh,36,Other
20251030-0293,VT,Vehicle Theft,Moderate,2024-02-25 21:27:38,13.054794843611132,80.23726263800647,Central,Downtown,Medium,Under Investigation,Kumar Reddy,64,Other
20251030-0294,TH,Theft,Moderate,2023-11-23 13:02:15,13.067427357926919,80.28050621244121,East,Suburban East,Medium,Assigned,Deepa Das,30,Female
20251030-0295,VT,Vehicle Theft,Moderate,2023-02-26 07:43:47,13.017023761376986,80.30662943785632,North,Northern Heights,Medium,Closed,Priya Patel,51,Female
20251030-0296,DR,Drug Related,Critical,2024-08-31 14:36:09,13.039572305840283,80.26828293668186,South,Coastal Zone,Critical,Pending,Priya Patel,45,Female
20251030-0297,AS,Assault,Serious,2023-09-27 02:30:04,13.056231512398762,80.27424494601382,North,Northern Heights,High,Under Investigation,Meena Das,50,Female
